block_idx,color_cue,condition,correct,cue_present,draw_trajectory,goes_in,good_cue,hole,kind,layout,num_bounces,response,rt,score,show_feedback,time_elapsed,trial,trial_index,trial_type,trials_completed,wall_cue,pid
6.0,background,21.0,False,False,True,False,True,standard_9,standard,200_2.2,2.0,yes,1642.0,5.0,True,1042490,11.0,96,ball,84.0,False,86
6.0,background,21.0,False,True,True,False,True,standard_13,standard,200_2.2,2.0,yes,941.0,5.0,True,1047806,12.0,97,ball,85.0,False,86
6.0,background,21.0,True,False,True,False,True,standard_5,standard,200_2.2,2.0,no,2181.0,6.0,True,1054120,13.0,98,ball,86.0,False,86
7.0,background,21.0,True,True,True,True,True,standard_18,standard,0_2.2,1.0,yes,1605.0,1.0,True,1068121,1.0,100,ball,87.0,False,86
7.0,background,21.0,True,False,True,False,True,hard_8,hard,100_3.2,2.0,no,1106.0,2.0,True,1074612,2.0,101,ball,88.0,False,86
7.0,background,21.0,True,True,True,True,True,hard_10,hard,0_3.2,2.0,yes,448.0,3.0,True,1080658,3.0,102,ball,89.0,False,86
7.0,background,21.0,True,False,True,False,True,standard_12,standard,200_2.2,1.0,no,1110.0,4.0,True,1085977,4.0,103,ball,90.0,False,86
7.0,background,21.0,False,False,True,True,True,hard_7,hard,0_3.2,2.0,no,461.0,4.0,True,1091833,5.0,104,ball,91.0,False,86
7.0,background,21.0,False,False,True,True,True,standard_3,standard,0_2.2,2.0,no,580.0,4.0,True,1096806,6.0,105,ball,92.0,False,86
7.0,background,21.0,False,True,True,False,True,standard_0,standard,200_2.2,1.0,yes,779.0,4.0,True,1102082,7.0,106,ball,93.0,False,86
7.0,background,21.0,True,True,True,False,True,standard_16,standard,200_2.2,1.0,no,1149.0,5.0,True,1107748,8.0,107,ball,94.0,False,86
7.0,background,21.0,True,False,True,False,True,hard_13,hard,100_3.2,2.0,no,2324.0,6.0,True,1115474,9.0,108,ball,95.0,False,86
7.0,background,21.0,False,False,True,True,True,standard_6,standard,0_2.2,1.0,no,1606.0,6.0,True,1121471,10.0,109,ball,96.0,False,86
7.0,background,21.0,True,True,True,True,True,hard_2,hard,0_3.2,2.0,yes,1126.0,7.0,True,1127828,11.0,110,ball,97.0,False,86
7.0,background,21.0,True,True,True,False,True,control_5,control,control,0.0,no,800.0,8.0,True,1131099,12.0,111,ball,98.0,False,86
7.0,background,21.0,True,True,True,False,True,hard_5,hard,100_3.2,2.0,no,379.0,9.0,True,1136914,13.0,112,ball,99.0,False,86
8.0,background,21.0,False,False,True,True,True,hard_14,hard,0_3.2,2.0,no,955.0,0.0,True,1153791,1.0,114,ball,100.0,False,86
8.0,background,21.0,False,False,True,True,True,hard_6,hard,0_3.2,2.0,no,621.0,0.0,True,1160011,2.0,115,ball,101.0,False,86
8.0,background,21.0,True,False,True,True,True,hard_11,hard,0_3.2,2.0,yes,427.0,1.0,True,1165884,3.0,116,ball,102.0,False,86
8.0,background,21.0,True,True,True,True,True,control_0,control,control,0.0,yes,1105.0,2.0,True,1169874,4.0,117,ball,103.0,False,86
8.0,background,21.0,True,True,True,False,True,hard_1,hard,100_3.2,2.0,no,750.0,3.0,True,1176088,5.0,118,ball,104.0,False,86
8.0,background,21.0,True,True,True,False,True,hard_4,hard,100_3.2,2.0,no,456.0,4.0,True,1182054,6.0,119,ball,105.0,False,86
8.0,background,21.0,False,False,True,False,True,hard_12,hard,100_3.2,2.0,yes,712.0,4.0,True,1188449,7.0,120,ball,106.0,False,86
8.0,background,21.0,True,False,True,False,True,standard_1,standard,200_2.2,2.0,no,654.0,5.0,True,1193865,8.0,121,ball,107.0,False,86
8.0,background,21.0,False,True,True,True,True,hard_3,hard,0_3.2,2.0,no,498.0,5.0,True,1199820,9.0,122,ball,108.0,False,86
8.0,background,21.0,True,True,True,False,True,hard_9,hard,100_3.2,2.0,no,1921.0,6.0,True,1207174,10.0,123,ball,109.0,False,86
8.0,background,21.0,True,True,True,False,True,standard_20,standard,200_2.2,1.0,no,799.0,7.0,True,1212403,11.0,124,ball,110.0,False,86
8.0,background,21.0,False,False,True,True,True,standard_14,standard,0_2.2,1.0,no,547.0,7.0,True,1217582,12.0,125,ball,111.0,False,86
8.0,background,21.0,False,False,True,False,True,hard_0,hard,100_3.2,2.0,yes,549.0,7.0,True,1223590,13.0,126,ball,112.0,False,86
9.0,background,21.0,True,True,True,False,True,hard_12,hard,100_3.2,2.0,no,1522.0,1.0,True,1238191,1.0,128,ball,113.0,False,86
9.0,background,21.0,True,True,True,False,True,hard_13,hard,100_3.2,2.0,no,1005.0,2.0,True,1245080,2.0,129,ball,114.0,False,86
9.0,background,21.0,False,False,True,True,True,hard_3,hard,0_3.2,2.0,no,1512.0,2.0,True,1252106,3.0,130,ball,115.0,False,86
9.0,background,21.0,False,False,True,False,True,hard_1,hard,100_3.2,2.0,yes,844.0,2.0,True,1258380,4.0,131,ball,116.0,False,86
9.0,background,21.0,True,True,True,True,True,hard_7,hard,0_3.2,2.0,yes,1168.0,3.0,True,1264677,5.0,132,ball,117.0,False,86
9.0,background,21.0,False,False,True,True,True,hard_2,hard,0_3.2,2.0,no,1157.0,3.0,True,1271326,6.0,133,ball,118.0,False,86
9.0,background,21.0,True,True,True,False,True,hard_0,hard,100_3.2,2.0,no,1562.0,4.0,True,1278321,7.0,134,ball,119.0,False,86
9.0,background,21.0,True,False,True,True,True,hard_10,hard,0_3.2,2.0,yes,1085.0,5.0,True,1284783,8.0,135,ball,120.0,False,86
9.0,background,21.0,True,True,True,False,True,hard_8,hard,100_3.2,2.0,no,438.0,6.0,True,1291575,9.0,136,ball,121.0,False,86
9.0,background,21.0,True,False,True,False,True,hard_9,hard,100_3.2,2.0,no,459.0,7.0,True,1297447,10.0,137,ball,122.0,False,86
9.0,background,21.0,True,False,True,False,True,hard_5,hard,100_3.2,2.0,no,498.0,8.0,True,1303342,11.0,138,ball,123.0,False,86
9.0,background,21.0,True,True,True,True,True,hard_14,hard,0_3.2,2.0,yes,783.0,9.0,True,1309667,12.0,139,ball,124.0,False,86
10.0,background,21.0,True,True,True,False,True,critical_6,critical,100_3.2,2.0,no,1465.0,1.0,False,1323275,1.0,141,ball,125.0,False,86
10.0,background,21.0,True,True,True,True,True,critical_7,critical,0_3.2,2.0,yes,1394.0,2.0,False,1327089,2.0,142,ball,126.0,False,86
10.0,background,21.0,True,True,True,False,True,critical_0,critical,100_3.2,2.0,no,775.0,3.0,False,1329936,3.0,143,ball,127.0,False,86
10.0,background,21.0,True,True,True,True,True,critical_1,critical,0_3.2,2.0,yes,510.0,4.0,False,1332349,4.0,144,ball,128.0,False,86
10.0,background,21.0,False,True,True,False,False,critical_2,critical,100_3.2,2.0,yes,894.0,4.0,False,1335114,5.0,145,ball,129.0,False,86
10.0,background,21.0,True,True,True,False,True,filler_1,filler,200_2.2,2.0,no,1260.0,5.0,False,1338886,6.0,146,ball,130.0,False,86
10.0,background,21.0,True,True,True,False,True,filler_0,filler,200_2.2,1.0,no,437.0,6.0,False,1341136,7.0,147,ball,131.0,False,86
10.0,background,21.0,False,True,True,True,False,critical_3,critical,0_3.2,2.0,no,1359.0,6.0,False,1344601,8.0,148,ball,132.0,False,86
10.0,background,21.0,True,True,True,True,True,filler_2,filler,0_2.2,1.0,yes,825.0,7.0,False,1347300,9.0,149,ball,133.0,False,86
10.0,background,21.0,True,True,True,False,True,filler_4,filler,200_2.2,1.0,no,629.0,8.0,False,1349832,10.0,150,ball,134.0,False,86
10.0,background,21.0,False,True,True,False,False,critical_4,critical,100_3.2,2.0,yes,358.0,8.0,False,1352229,11.0,151,ball,135.0,False,86
10.0,background,21.0,True,True,True,False,True,filler_5,filler,200_2.2,2.0,no,363.0,9.0,False,1354571,12.0,152,ball,136.0,False,86
10.0,background,21.0,True,True,True,True,True,filler_3,filler,0_2.2,2.0,yes,421.0,10.0,False,1356859,13.0,153,ball,137.0,False,86
10.0,background,21.0,False,True,True,True,False,critical_5,critical,0_3.2,2.0,no,293.0,10.0,False,1359332,14.0,154,ball,138.0,False,86
0.0,False,14.0,True,True,True,False,True,instruct_0,instruct,300_1.6,1.0,no,12737.0,1.0,True,173410,1.0,7,ball,1.0,False,87
0.0,False,14.0,True,True,True,True,True,instruct_7,instruct,0_1.6,2.0,yes,5381.0,2.0,True,183565,2.0,8,ball,2.0,False,87
0.0,False,14.0,True,True,True,True,True,instruct_6,instruct,0_1.6,1.0,yes,3054.0,3.0,True,191110,3.0,9,ball,3.0,False,87
0.0,False,14.0,True,True,True,True,True,instruct_2,instruct,0_1.6,1.0,yes,3691.0,4.0,True,199476,4.0,10,ball,4.0,False,87
0.0,False,14.0,True,True,True,False,True,instruct_1,instruct,300_1.6,2.0,no,2626.0,5.0,True,206601,5.0,11,ball,5.0,False,87
0.0,False,14.0,False,True,True,True,True,instruct_3,instruct,0_1.6,2.0,no,2777.0,5.0,True,213771,6.0,12,ball,6.0,False,87
0.0,False,14.0,True,True,True,False,True,instruct_4,instruct,300_1.6,1.0,no,20870.0,6.0,True,239020,7.0,13,ball,7.0,False,87
0.0,False,14.0,False,True,True,False,True,instruct_5,instruct,300_1.6,2.0,yes,11855.0,6.0,True,255655,8.0,14,ball,8.0,False,87
1.0,background,14.0,True,True,True,True,True,easy_10,easy,0_1.4,1.0,yes,3631.0,1.0,False,285461,1.0,18,ball,9.0,False,87
1.0,background,14.0,True,False,True,False,True,easy_4,easy,300_1.4,1.0,no,1714.0,2.0,False,291999,2.0,19,ball,10.0,False,87
1.0,background,14.0,True,True,True,True,True,control_4,control,control,0.0,yes,2148.0,3.0,False,296574,3.0,20,ball,11.0,False,87
1.0,background,14.0,True,True,True,False,True,easy_0,easy,300_1.4,1.0,no,8091.0,4.0,False,307410,4.0,21,ball,12.0,False,87
1.0,background,14.0,True,True,True,True,True,easy_2,easy,0_1.4,1.0,yes,951.0,5.0,False,310690,5.0,22,ball,13.0,False,87
1.0,background,14.0,True,True,True,True,True,easy_11,easy,0_1.4,1.0,yes,2133.0,6.0,False,315136,6.0,23,ball,14.0,False,87
1.0,background,14.0,True,True,True,False,True,easy_5,easy,300_1.4,1.0,no,7283.0,7.0,False,324658,7.0,24,ball,15.0,False,87
1.0,background,14.0,True,False,True,False,True,easy_1,easy,300_1.4,1.0,no,1300.0,8.0,False,328308,8.0,25,ball,16.0,False,87
1.0,background,14.0,True,False,True,False,True,easy_8,easy,300_1.4,1.0,no,10708.0,9.0,False,342067,9.0,26,ball,17.0,False,87
1.0,background,14.0,True,True,True,False,True,easy_12,easy,300_1.4,1.0,no,968.0,10.0,False,345447,10.0,27,ball,18.0,False,87
1.0,background,14.0,False,False,True,True,True,easy_6,easy,0_1.4,1.0,no,17621.0,10.0,False,365193,11.0,28,ball,19.0,False,87
1.0,background,14.0,True,False,True,True,True,easy_7,easy,0_1.4,1.0,yes,3464.0,11.0,False,371151,12.0,29,ball,20.0,False,87
1.0,background,14.0,True,False,True,True,True,easy_3,easy,0_1.4,1.0,yes,7797.0,12.0,False,381300,13.0,30,ball,21.0,False,87
2.0,background,14.0,True,False,True,False,True,easy_5,easy,300_1.4,1.0,no,37054.0,1.0,False,439283,1.0,32,ball,22.0,False,87
2.0,background,14.0,False,False,True,True,True,standard_23,standard,0_2.2,2.0,no,12060.0,1.0,False,454078,2.0,33,ball,23.0,False,87
2.0,background,14.0,True,True,True,True,True,standard_10,standard,0_2.2,1.0,yes,1338.0,2.0,False,457966,3.0,34,ball,24.0,False,87
2.0,background,14.0,True,True,True,True,True,easy_6,easy,0_1.4,1.0,yes,38451.0,3.0,False,498718,4.0,35,ball,25.0,False,87
2.0,background,14.0,True,True,True,False,True,standard_5,standard,200_2.2,2.0,no,5829.0,4.0,False,507010,5.0,36,ball,26.0,False,87
2.0,background,14.0,True,True,True,True,True,easy_14,easy,0_1.4,1.0,yes,2841.0,5.0,False,511979,6.0,37,ball,27.0,False,87
2.0,background,14.0,True,True,True,False,True,easy_13,easy,300_1.4,1.0,no,1440.0,6.0,False,515721,7.0,38,ball,28.0,False,87
2.0,background,14.0,True,True,True,False,True,control_3,control,control,0.0,no,4576.0,7.0,False,618548,8.0,39,ball,29.0,False,87
2.0,background,14.0,True,False,True,False,True,easy_9,easy,300_1.4,1.0,no,3102.0,8.0,False,623741,9.0,40,ball,30.0,False,87
2.0,background,14.0,True,False,True,True,True,easy_11,easy,0_1.4,1.0,yes,2627.0,9.0,False,638822,10.0,41,ball,31.0,False,87
2.0,background,14.0,True,True,True,False,True,easy_1,easy,300_1.4,1.0,no,1693.0,10.0,False,642679,11.0,42,ball,32.0,False,87
2.0,background,14.0,True,True,True,False,True,easy_8,easy,300_1.4,1.0,no,1831.0,11.0,False,646680,12.0,43,ball,33.0,False,87
2.0,background,14.0,True,False,True,True,True,easy_2,easy,0_1.4,1.0,yes,962.0,12.0,False,649956,13.0,44,ball,34.0,False,87
3.0,background,14.0,True,True,True,False,True,standard_16,standard,200_2.2,1.0,no,1711.0,1.0,False,672195,1.0,46,ball,35.0,False,87
3.0,background,14.0,True,True,True,True,True,standard_6,standard,0_2.2,1.0,yes,152636.0,2.0,False,827817,2.0,47,ball,36.0,False,87
3.0,background,14.0,True,False,True,False,True,easy_0,easy,300_1.4,1.0,no,9004.0,3.0,False,843374,3.0,48,ball,37.0,False,87
3.0,background,14.0,True,False,True,False,True,standard_12,standard,200_2.2,1.0,no,2746.0,4.0,False,899257,4.0,49,ball,38.0,False,87
3.0,background,14.0,True,True,True,True,True,control_6,control,control,0.0,yes,1432.0,5.0,False,905044,5.0,50,ball,39.0,False,87
3.0,background,14.0,True,True,True,False,True,standard_13,standard,200_2.2,2.0,no,4606.0,6.0,False,911744,6.0,51,ball,40.0,False,87
3.0,background,14.0,True,False,True,True,True,standard_18,standard,0_2.2,1.0,yes,4320.0,7.0,False,918118,7.0,52,ball,41.0,False,87
3.0,background,14.0,True,True,True,True,True,easy_7,easy,0_1.4,1.0,yes,1266.0,8.0,False,921488,8.0,53,ball,42.0,False,87
3.0,background,14.0,True,False,True,False,True,standard_20,standard,200_2.2,1.0,no,1844.0,9.0,False,925372,9.0,54,ball,43.0,False,87
3.0,background,14.0,False,True,True,True,True,easy_3,easy,0_1.4,1.0,no,2339.0,9.0,False,929753,10.0,55,ball,44.0,False,87
3.0,background,14.0,True,False,True,True,True,easy_10,easy,0_1.4,1.0,yes,10544.0,10.0,False,942473,11.0,56,ball,45.0,False,87
3.0,background,14.0,True,True,True,False,True,easy_4,easy,300_1.4,1.0,no,1238.0,11.0,False,946641,12.0,57,ball,46.0,False,87
3.0,background,14.0,True,False,True,False,True,easy_12,easy,300_1.4,1.0,no,2227.0,12.0,False,950714,13.0,58,ball,47.0,False,87
4.0,background,14.0,True,True,True,True,True,standard_22,standard,0_2.2,1.0,yes,1604.0,1.0,False,964977,1.0,60,ball,48.0,False,87
4.0,background,14.0,True,False,True,False,True,easy_13,easy,300_1.4,1.0,no,834.0,2.0,False,967703,2.0,61,ball,49.0,False,87
4.0,background,14.0,True,False,True,False,True,standard_0,standard,200_2.2,1.0,no,792.0,3.0,False,970282,3.0,62,ball,50.0,False,87
4.0,background,14.0,True,False,True,True,True,easy_14,easy,0_1.4,1.0,yes,9665.0,4.0,False,981764,4.0,63,ball,51.0,False,87
4.0,background,14.0,True,True,True,False,True,easy_9,easy,300_1.4,1.0,no,6658.0,5.0,False,991286,5.0,64,ball,52.0,False,87
4.0,background,14.0,True,False,True,True,True,standard_11,standard,0_2.2,2.0,yes,10885.0,6.0,False,1004248,6.0,65,ball,53.0,False,87
4.0,background,14.0,True,True,True,True,True,control_2,control,control,0.0,yes,932.0,7.0,False,1007051,7.0,66,ball,54.0,False,87
4.0,background,14.0,False,False,True,False,True,standard_1,standard,200_2.2,2.0,yes,12790.0,7.0,False,1021693,8.0,67,ball,55.0,False,87
4.0,background,14.0,True,True,True,True,True,standard_14,standard,0_2.2,1.0,yes,952.0,8.0,False,1025239,9.0,68,ball,56.0,False,87
4.0,background,14.0,False,False,True,True,True,standard_3,standard,0_2.2,2.0,no,10290.0,8.0,False,1037265,10.0,69,ball,57.0,False,87
4.0,background,14.0,True,True,True,False,True,standard_4,standard,200_2.2,1.0,no,8018.0,9.0,False,1047329,11.0,70,ball,58.0,False,87
4.0,background,14.0,True,False,True,False,True,standard_21,standard,200_2.2,2.0,no,4857.0,10.0,False,1054696,12.0,71,ball,59.0,False,87
4.0,background,14.0,True,True,True,True,True,standard_7,standard,0_2.2,2.0,yes,10110.0,11.0,False,1066623,13.0,72,ball,60.0,False,87
5.0,background,14.0,False,True,True,False,True,standard_9,standard,200_2.2,2.0,yes,20982.0,0.0,False,1112298,1.0,74,ball,61.0,False,87
5.0,background,14.0,True,True,True,False,True,standard_8,standard,200_2.2,1.0,no,13650.0,1.0,False,1128596,2.0,75,ball,62.0,False,87
5.0,background,14.0,True,False,True,True,True,standard_2,standard,0_2.2,1.0,yes,1366.0,2.0,False,1133943,3.0,76,ball,63.0,False,87
5.0,background,14.0,True,False,True,True,True,standard_10,standard,0_2.2,1.0,yes,913.0,3.0,False,1138548,4.0,77,ball,64.0,False,87
5.0,background,14.0,False,False,True,False,True,standard_5,standard,200_2.2,2.0,yes,5453.0,3.0,False,1146103,5.0,78,ball,65.0,False,87
5.0,background,14.0,True,True,True,True,True,standard_15,standard,0_2.2,2.0,yes,6696.0,4.0,False,1154708,6.0,79,ball,66.0,False,87
5.0,background,14.0,True,True,True,False,True,standard_20,standard,200_2.2,1.0,no,921.0,5.0,False,1157598,7.0,80,ball,67.0,False,87
5.0,background,14.0,True,True,True,False,True,control_7,control,control,0.0,no,1139.0,6.0,False,1160683,8.0,81,ball,68.0,False,87
5.0,background,14.0,True,True,True,False,True,standard_12,standard,200_2.2,1.0,no,4202.0,7.0,False,1166920,9.0,82,ball,69.0,False,87
5.0,background,14.0,True,False,True,False,True,standard_17,standard,200_2.2,2.0,no,7243.0,8.0,False,1176154,10.0,83,ball,70.0,False,87
5.0,background,14.0,True,False,True,True,True,standard_19,standard,0_2.2,2.0,yes,6644.0,9.0,False,1184693,11.0,84,ball,71.0,False,87
5.0,background,14.0,True,False,True,False,True,standard_16,standard,200_2.2,1.0,no,2001.0,10.0,False,1188942,12.0,85,ball,72.0,False,87
5.0,background,14.0,False,True,True,True,True,standard_23,standard,0_2.2,2.0,no,12475.0,10.0,False,1205537,13.0,86,ball,73.0,False,87
6.0,background,14.0,True,True,True,False,True,hard_5,hard,100_3.2,2.0,no,7390.0,1.0,False,1226897,1.0,88,ball,74.0,False,87
6.0,background,14.0,True,True,True,True,True,standard_3,standard,0_2.2,2.0,yes,10287.0,2.0,False,1239266,2.0,89,ball,75.0,False,87
6.0,background,14.0,False,False,True,True,True,hard_6,hard,0_3.2,2.0,no,1484.0,2.0,False,1242837,3.0,90,ball,76.0,False,87
6.0,background,14.0,True,False,True,False,True,standard_13,standard,200_2.2,2.0,no,10377.0,3.0,False,1255451,4.0,91,ball,77.0,False,87
6.0,background,14.0,True,True,True,False,True,standard_21,standard,200_2.2,2.0,no,2039.0,4.0,False,1259350,5.0,92,ball,78.0,False,87
6.0,background,14.0,True,False,True,True,True,standard_7,standard,0_2.2,2.0,yes,8594.0,5.0,False,1269940,6.0,93,ball,79.0,False,87
6.0,background,14.0,True,False,True,True,True,standard_6,standard,0_2.2,1.0,yes,7894.0,6.0,False,1279913,7.0,94,ball,80.0,False,87
6.0,background,14.0,True,False,True,True,True,standard_14,standard,0_2.2,1.0,yes,952.0,7.0,False,1283847,8.0,95,ball,81.0,False,87
6.0,background,14.0,True,True,True,False,True,control_1,control,control,0.0,no,908.0,8.0,False,1286897,9.0,96,ball,82.0,False,87
6.0,background,14.0,True,True,True,True,True,standard_11,standard,0_2.2,2.0,yes,9159.0,9.0,False,1298245,10.0,97,ball,83.0,False,87
6.0,background,14.0,True,True,True,False,True,hard_8,hard,100_3.2,2.0,no,39033.0,10.0,False,1360445,11.0,98,ball,84.0,False,87
6.0,background,14.0,False,True,True,False,True,standard_1,standard,200_2.2,2.0,yes,1864.0,10.0,False,1364999,12.0,99,ball,85.0,False,87
6.0,background,14.0,True,True,True,True,True,standard_18,standard,0_2.2,1.0,yes,1145.0,11.0,False,1368244,13.0,100,ball,86.0,False,87
7.0,background,14.0,False,True,True,True,True,hard_10,hard,0_3.2,2.0,no,9245.0,0.0,False,1420597,1.0,102,ball,87.0,False,87
7.0,background,14.0,False,False,True,True,True,hard_2,hard,0_3.2,2.0,no,8135.0,0.0,False,1431234,2.0,103,ball,88.0,False,87
7.0,background,14.0,True,False,True,False,True,hard_1,hard,100_3.2,2.0,no,1665.0,1.0,False,1434860,3.0,104,ball,89.0,False,87
7.0,background,14.0,True,False,True,True,True,hard_3,hard,0_3.2,2.0,yes,3761.0,2.0,False,1440882,4.0,105,ball,90.0,False,87
7.0,background,14.0,True,True,True,True,True,standard_2,standard,0_2.2,1.0,yes,3210.0,3.0,False,1446633,5.0,106,ball,91.0,False,87
7.0,background,14.0,False,False,True,False,True,standard_4,standard,200_2.2,1.0,yes,15156.0,3.0,False,1496847,6.0,107,ball,92.0,False,87
7.0,background,14.0,True,False,True,True,True,standard_22,standard,0_2.2,1.0,yes,1207.0,4.0,False,1499881,7.0,108,ball,93.0,False,87
7.0,background,14.0,True,True,True,False,True,hard_9,hard,100_3.2,2.0,no,1406.0,5.0,False,1503274,8.0,109,ball,94.0,False,87
7.0,background,14.0,True,True,True,True,True,standard_19,standard,0_2.2,2.0,yes,3387.0,6.0,False,1508416,9.0,110,ball,95.0,False,87
7.0,background,14.0,True,False,True,False,True,standard_9,standard,200_2.2,2.0,no,2627.0,7.0,False,1512935,10.0,111,ball,96.0,False,87
7.0,background,14.0,True,True,True,False,True,standard_0,standard,200_2.2,1.0,no,7773.0,8.0,False,1522248,11.0,112,ball,97.0,False,87
7.0,background,14.0,True,True,True,False,True,control_5,control,control,0.0,no,7486.0,9.0,False,1531722,12.0,113,ball,98.0,False,87
7.0,background,14.0,False,True,True,True,True,hard_14,hard,0_3.2,2.0,no,22292.0,9.0,False,1556142,13.0,114,ball,99.0,False,87
8.0,background,14.0,True,False,True,False,True,standard_8,standard,200_2.2,1.0,no,1219.0,1.0,False,1595339,1.0,116,ball,100.0,False,87
8.0,background,14.0,False,False,True,True,True,standard_15,standard,0_2.2,2.0,no,7367.0,1.0,False,1604561,2.0,117,ball,101.0,False,87
8.0,background,14.0,True,False,True,False,True,hard_4,hard,100_3.2,2.0,no,763.0,2.0,False,1607306,3.0,118,ball,102.0,False,87
8.0,background,14.0,False,False,True,True,True,hard_11,hard,0_3.2,2.0,no,2448.0,2.0,False,1611956,4.0,119,ball,103.0,False,87
8.0,background,14.0,True,True,True,False,True,hard_13,hard,100_3.2,2.0,no,6216.0,3.0,False,1620107,5.0,120,ball,104.0,False,87
8.0,background,14.0,True,True,True,True,True,hard_7,hard,0_3.2,2.0,yes,10400.0,4.0,False,1632473,6.0,121,ball,105.0,False,87
8.0,background,14.0,False,True,True,False,True,hard_12,hard,100_3.2,2.0,yes,15164.0,4.0,False,1649755,7.0,122,ball,106.0,False,87
8.0,background,14.0,False,True,True,True,True,hard_6,hard,0_3.2,2.0,no,1305.0,4.0,False,1652978,8.0,123,ball,107.0,False,87
8.0,background,14.0,True,False,True,False,True,hard_0,hard,100_3.2,2.0,no,14690.0,5.0,False,1669638,9.0,124,ball,108.0,False,87
8.0,background,14.0,True,False,True,False,True,hard_8,hard,100_3.2,2.0,no,1087.0,6.0,False,1672592,10.0,125,ball,109.0,False,87
8.0,background,14.0,True,True,True,True,True,control_0,control,control,0.0,yes,502.0,7.0,False,1674786,11.0,126,ball,110.0,False,87
8.0,background,14.0,True,False,True,False,True,hard_5,hard,100_3.2,2.0,no,813.0,8.0,False,1677565,12.0,127,ball,111.0,False,87
8.0,background,14.0,False,True,True,False,True,standard_17,standard,200_2.2,2.0,yes,8594.0,8.0,False,1688051,13.0,128,ball,112.0,False,87
9.0,background,14.0,True,False,True,False,True,hard_12,hard,100_3.2,2.0,no,2393.0,1.0,False,1701045,1.0,130,ball,113.0,False,87
9.0,background,14.0,False,False,True,False,True,hard_13,hard,100_3.2,2.0,yes,2747.0,1.0,False,1705585,2.0,131,ball,114.0,False,87
9.0,background,14.0,False,True,True,True,True,hard_11,hard,0_3.2,2.0,no,2750.0,1.0,False,1710209,3.0,132,ball,115.0,False,87
9.0,background,14.0,False,True,True,False,True,hard_1,hard,100_3.2,2.0,yes,3826.0,1.0,False,1715908,4.0,133,ball,116.0,False,87
9.0,background,14.0,True,True,True,True,True,hard_3,hard,0_3.2,2.0,yes,4479.0,2.0,False,1722217,5.0,134,ball,117.0,False,87
9.0,background,14.0,True,False,True,True,True,hard_7,hard,0_3.2,2.0,yes,13630.0,3.0,False,1737668,6.0,135,ball,118.0,False,87
9.0,background,14.0,False,True,True,False,True,hard_0,hard,100_3.2,2.0,yes,10738.0,3.0,False,1750264,7.0,136,ball,119.0,False,87
9.0,background,14.0,False,True,True,True,True,hard_2,hard,0_3.2,2.0,no,5478.0,3.0,False,1758237,8.0,137,ball,120.0,False,87
9.0,background,14.0,False,False,True,True,True,hard_10,hard,0_3.2,2.0,no,3092.0,3.0,False,1763161,9.0,138,ball,121.0,False,87
9.0,background,14.0,True,True,True,False,True,hard_4,hard,100_3.2,2.0,no,1198.0,4.0,False,1766310,10.0,139,ball,122.0,False,87
9.0,background,14.0,False,False,True,False,True,hard_9,hard,100_3.2,2.0,yes,2052.0,4.0,False,1770157,11.0,140,ball,123.0,False,87
9.0,background,14.0,False,False,True,True,True,hard_14,hard,0_3.2,2.0,no,2914.0,4.0,False,1775799,12.0,141,ball,124.0,False,87
10.0,background,14.0,True,True,True,False,True,critical_2,critical,100_3.2,2.0,no,17715.0,1.0,False,1805486,1.0,143,ball,125.0,False,87
10.0,background,14.0,False,True,True,True,True,critical_3,critical,0_3.2,2.0,no,1020.0,1.0,False,1808949,2.0,144,ball,126.0,False,87
10.0,background,14.0,True,True,True,False,True,critical_4,critical,100_3.2,2.0,no,3823.0,2.0,False,1814592,3.0,145,ball,127.0,False,87
10.0,background,14.0,True,True,True,True,True,critical_5,critical,0_3.2,2.0,yes,2769.0,3.0,False,1819201,4.0,146,ball,128.0,False,87
10.0,background,14.0,True,True,True,False,False,critical_6,critical,100_3.2,2.0,no,5142.0,4.0,False,1826149,5.0,147,ball,129.0,False,87
10.0,background,14.0,True,True,True,True,True,filler_3,filler,0_2.2,2.0,yes,1077.0,5.0,False,1829292,6.0,148,ball,130.0,False,87
10.0,background,14.0,True,True,True,False,True,filler_4,filler,200_2.2,1.0,no,3415.0,6.0,False,1834607,7.0,149,ball,131.0,False,87
10.0,background,14.0,True,True,True,True,False,critical_7,critical,0_3.2,2.0,yes,5991.0,7.0,False,1842489,8.0,150,ball,132.0,False,87
10.0,background,14.0,False,True,True,False,True,filler_5,filler,200_2.2,2.0,yes,3596.0,7.0,False,1848227,9.0,151,ball,133.0,False,87
10.0,background,14.0,True,True,True,False,True,filler_1,filler,200_2.2,2.0,no,1690.0,8.0,False,1851813,10.0,152,ball,134.0,False,87
10.0,background,14.0,True,True,True,False,False,critical_0,critical,100_3.2,2.0,no,5821.0,9.0,False,1859735,11.0,153,ball,135.0,False,87
10.0,background,14.0,True,True,True,True,True,filler_2,filler,0_2.2,1.0,yes,1161.0,10.0,False,1862760,12.0,154,ball,136.0,False,87
10.0,background,14.0,True,True,True,False,True,filler_0,filler,200_2.2,1.0,no,786.0,11.0,False,1865516,13.0,155,ball,137.0,False,87
10.0,background,14.0,False,True,True,True,False,critical_1,critical,0_3.2,2.0,no,3335.0,11.0,False,1871026,14.0,156,ball,138.0,False,87
